date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,MU,GEV,VRT,BE
2013-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-04,2.2228779001367,1.521199168793061,-0.517991101421377,-0.517991101421377,-0.517991101421377,1.4358339452840099,-0.517991101421377,-0.517991101421377,-0.517991101421377,-0.517991101421377,-0.517991101421377,-0.517991101421377,-0.517991101421377
2013-01-07,1.8062258849352448,1.1511628928864426,-0.2906625829522114,-0.45187452401808414,-0.2906625829522114,1.7148952956403458,-0.2906625829522114,-0.2906625829522114,-0.2906625829522114,-1.8951088858262575,-0.2906625829522114,-0.2906625829522114,-0.2906625829522114
2013-01-08,1.9005706888861544,1.300825301543175,-0.26590175627502305,-0.4334563078988018,-0.26590175627502305,1.5814382558661642,-0.7875836301525264,-0.26590175627502305,-0.26590175627502305,-1.7004820143190031,-0.26590175627502305,-0.26590175627502305,-0.26590175627502305
2013-01-09,1.916268981538367,1.6152620098738586,-0.23672765347068409,-0.3552388270523336,-0.9576136573943684,1.2679382263258527,-1.579486020426698,-0.23672765347068409,-0.23672765347068409,-0.48676479204057277,-0.23672765347068409,-0.23672765347068409,-0.23672765347068409
2013-01-10,1.747798218268959,1.6272449009435384,-0.20682054858750712,-0.28690569049749903,-0.9961732470568015,0.9792681757926762,-1.9949621947119613,-0.20682054858750712,-0.20682054858750712,0.16465312878613095,-0.20682054858750712,-0.20682054858750712,-0.20682054858750712
2013-01-11,1.515434361041531,1.612883638849632,-0.19593230877589918,-0.2608618848413957,-1.0828213765235064,0.6409397217832318,-2.205086128951792,-0.19593230877589918,0.14700746487588034,0.6121657476459141,-0.19593230877589918,-0.19593230877589918,-0.19593230877589918
2013-01-14,1.385193745923761,1.4381329656767596,-0.29190757254101646,-0.28792794747415745,-1.1632812615380614,0.2397881127189372,-1.993621162636188,-0.29190757254101646,0.46035223837884426,1.3809011716551876,-0.29190757254101646,-0.29190757254101646,-0.29190757254101646
2013-01-15,1.2322674375211742,1.1401747612469166,-0.37809541493437726,-0.330377665640909,-1.2251850046032582,-0.018785283011612898,-1.6258979810463916,-0.37809541493437726,0.8501769233020012,1.8681038869039661,-0.37809541493437726,-0.37809541493437726,-0.37809541493437726
2013-01-16,0.9786622316707568,0.9151427263429985,-0.8689598829338049,-0.4317683626799391,-0.8939782085395743,-0.24461596165320443,-0.9621949347963806,-0.5110943421281157,1.5262197524179728,2.025870008683638,-0.5110943421281157,-0.5110943421281157,-0.5110943421281157
2013-01-17,0.32296627157561975,0.4320694742090418,-1.2239358411150174,-0.4902578597843492,-0.4916782156012583,-0.4544371082876988,0.27208166427697944,-0.5844476596972036,2.299880823586299,1.6711014299291982,-0.5844476596972036,-0.5844476596972036,-0.5844476596972036
2013-01-18,-0.20588606200478612,0.04916813646448924,-1.290825493043689,-0.4420358773408354,-0.13345416985228267,-0.530918209323211,0.9477363665940707,-0.530918209323211,2.502184020809203,1.2277041249898843,-0.530918209323211,-0.530918209323211,-0.530918209323211
2013-01-22,-0.48751577188698486,0.11642282137953586,-1.3417250448904217,-0.4165621567227854,0.11954383119148863,-0.4949935397761637,1.0785119464598385,-0.4949935397761637,2.5894415177383836,0.8168505556117637,-0.4949935397761637,-0.4949935397761637,-0.4949935397761637
2013-01-23,-0.7261758109168873,0.4430304462894947,-1.617745738103965,-0.3200287117761322,0.2931919799580107,-0.3774118837678502,1.032883390568792,-0.3774118837678502,2.5788850585531358,0.20301880426680252,-0.3774118837678502,-0.3774118837678502,-0.3774118837678502
2013-01-24,-0.7466063185008203,0.5491936754453675,-1.462070194918888,-0.2971479956963947,0.3455213844901781,-0.34376041189008444,0.918882410846506,-0.34376041189008444,2.6978118474574253,-0.2867827496729522,-0.34376041189008444,-0.34376041189008444,-0.34376041189008444
2013-01-25,-0.461936886561341,0.828973406985253,-1.3936229431101264,-0.2767103079240736,0.3941896655256246,-0.32071414693483175,0.47830687075600437,-0.32071414693483175,2.7654532625868065,-0.7310823335839887,-0.32071414693483175,-0.32071414693483175,-0.32071414693483175
2013-01-28,0.011760512364475216,1.0823562840392864,-1.6392883708214827,-0.10601691573240594,0.5329407325334692,-0.14493453299258577,-0.6314389734741224,-0.14493453299258577,2.505684957471598,-1.031325561417889,-0.14493453299258577,-0.14493453299258577,-0.14493453299258577
2013-01-29,0.49228219752487196,1.0065716751865745,-1.3461400604070854,0.12714878808719765,0.5685483083928589,0.10050304287091757,-2.1278345650004,0.10050304287091757,1.7509862457894165,-0.9740778039280218,0.10050304287091757,0.10050304287091757,0.10050304287091757
2013-01-30,0.7258469750011911,0.6664713818295042,-0.37362433394644234,0.1534975475662114,0.49843050644691217,0.13391242061245207,-3.0362784723292218,0.13391242061245207,1.0782694345549662,-0.38217514218538107,0.13391242061245207,0.13391242061245207,0.13391242061245207
2013-01-31,0.7172370573030222,0.4955965607040588,0.007208541521981266,0.1658627975454089,0.43732575975198507,0.15175506732339897,-3.2322502906488237,0.15175506732339897,0.6766474193464942,-0.026403182141121518,0.15175506732339897,0.15175506732339897,0.15175506732339897
2013-02-01,0.6793297534781222,0.41203383853132325,0.1585662690001887,0.16877259457060784,0.4086785828501351,0.1561117112529344,-3.2765272945206454,0.1561117112529344,0.5174650371283984,0.15112266269719854,0.1561117112529344,0.1561117112529344,0.1561117112529344
2013-02-04,0.631246569882755,0.3247477456041615,0.6205267381579539,0.12519196248437459,0.37704478197337477,0.11275903198287564,-3.2676676615294533,0.11275903198287564,0.403574665866274,0.2215400376461815,0.11275903198287564,0.11275903198287564,0.11275903198287564
2013-02-05,0.5920086566594075,0.2514415323160422,1.0765711358248513,0.06043955395938122,0.3612138237785025,0.04740922239729769,-3.1783266050717027,0.04740922239729769,0.3140751975968942,0.28553059295013494,0.04740922239729769,0.04740922239729769,0.04740922239729769
2013-02-06,0.3739370964867413,0.17933160125818107,1.6085485997967008,-0.025428102599573055,0.3526033586309989,-0.040275497182270574,-2.975047175617553,-0.040275497182270574,0.24294606143811814,0.444486046517739,-0.040275497182270574,-0.040275497182270574,-0.040275497182270574
2013-02-07,0.023475835058824363,0.13024131285794877,1.9954474824415602,-0.10518604976800333,0.3499676887640081,-0.12218160920655953,-2.6940699627329203,-0.12218160920655953,0.21108813517296485,0.6999436042384151,-0.12218160920655953,-0.12218160920655953,-0.12218160920655953
2013-02-08,-0.26964616015849446,0.09986015095400302,2.1033019241638637,-0.1378089128032839,0.2907238583505493,-0.1536739055083733,-2.4798293069759985,-0.1536739055083733,0.10789133088797458,1.0538766431232522,-0.1536739055083733,-0.1536739055083733,-0.1536739055083733
2013-02-11,-0.416723610199629,0.19026073702844165,1.455247810014282,-0.0637882826210017,0.32814447843217953,-0.07840322115282582,-2.7018168638355986,-0.07840322115282582,0.11150940564950249,1.4891824312959527,-0.07840322115282582,-0.07840322115282582,-0.07840322115282582
2013-02-12,-0.3387541580515347,0.2992676719423643,0.35815438487688384,0.07551114285090277,0.36717682231071974,0.06256779784019265,-2.925911125522812,0.06256779784019265,0.14102279417317481,1.7106934782193375,0.06256779784019265,0.06256779784019265,0.06256779784019265
2013-02-13,0.2938544133792864,0.4356524962406236,-0.17611236602406222,0.26663993659976226,-1.2664296868923397,0.25658201892537136,-2.661253332698675,0.25658201892537136,0.22621189557393917,1.5985265491946088,0.25658201892537136,0.25658201892537136,0.25658201892537136
2013-02-14,0.34319178864397204,0.4437795146858121,0.11375726256198211,0.34276065944595335,-2.3696663949871586,0.3367632940235335,-1.9854462614710897,0.3367632940235335,0.2604864906178485,1.1673204703850126,0.3367632940235335,0.3367632940235335,0.3367632940235335
2013-02-15,0.007812158778061866,0.48445700491548377,0.005193218957314849,0.4136169892070492,-2.6516171231368317,0.4093056423556466,-1.6325860461573065,0.4093056423556466,0.36318084629379904,0.9634147393641971,0.4093056423556466,0.4093056423556466,0.4093056423556466
2013-02-19,-0.4038902157140573,0.5304528690388656,-0.19614363360601253,0.39490760237196865,-2.8082516003392426,0.47603187007438436,-1.1944290202877301,0.47603187007438436,0.45657950146597587,0.8406151466983104,0.47603187007438436,0.47603187007438436,0.47603187007438436
