date,AAPL_port,AAPL_bm,AAPL_active,MSFT_port,MSFT_bm,MSFT_active,GOOGL_port,GOOGL_bm,GOOGL_active,AMZN_port,AMZN_bm,AMZN_active,META_port,META_bm,META_active,NVDA_port,NVDA_bm,NVDA_active,TSLA_port,TSLA_bm,TSLA_active,PLTR_port,PLTR_bm,PLTR_active,AVGO_port,AVGO_bm,AVGO_active,MU_port,MU_bm,MU_active,GEV_port,GEV_bm,GEV_active,VRT_port,VRT_bm,VRT_active,BE_port,BE_bm,BE_active,LITE_port,LITE_bm,LITE_active,000660_port,000660_bm,000660_active
2019-06-28,0.12564658814704485,0.19975202567645128,-0.07410543752940643,0.292535620757747,0.22516757075121024,0.06736805000653673,0.13355712729241845,0.1647390630398802,-0.031181935747461753,0.22645979036918315,0.20450088391569465,0.021958906453488497,0.09109326768207432,0.12085370851121914,-0.02976044082914482,0.030824885299222615,0.02193875523419553,0.008886130065027087,0.0,0.0087305813743688,-0.0087305813743688,0.0399337245531952,0.0024363424476136625,0.03749738210558154,0.024730795477414927,0.025135461797120572,-0.00040466631970564534,0.004745290265445642,0.009343480749594554,-0.004598190484148912,0.016498692789076508,0.008355502229968231,0.008143190559108277,0.013974217367177244,0.0001918400398950544,0.01378237732728219,0.0,0.00030565317553230437,-0.00030565317553230437,0.0,0.0008950723345084491,-0.0008950723345084491,0.0,0.007654058722747446,-0.007654058722747446
2019-07-31,0.12316550242870479,0.2034942363817782,-0.0803287339530734,0.26723720177860116,0.22013821235989847,0.04709898941870269,0.230802578489944,0.17841977843736606,0.05238280005257795,0.15858726044675553,0.19517660247299642,-0.036589342026240895,0.08533615053046215,0.11712291326456319,-0.03178676273410104,0.030075553352651222,0.02171776749211802,0.008357785860533203,0.0,0.009147614559335781,-0.009147614559335781,0.03447989956235175,0.002347618128259301,0.03213228143409245,0.042222241210789414,0.02439931827109893,0.017822922939690483,0.008314913599781374,0.010473037165305355,-0.0021581235655239814,0.009920665051060103,0.008051219780288835,0.0018694452707712673,0.00985803354889833,0.0001857653061740332,0.009672268242724297,0.0,0.0002508359356781845,-0.0002508359356781845,0.0,0.0009144737428302852,-0.0009144737428302852,0.0,0.00816060670230908,-0.00816060670230908
2019-08-30,0.11949831739329782,0.2038502546100712,-0.08435193721677338,0.25826411966378165,0.2274660268263207,0.03079809283746096,0.18552692858262743,0.17819480770884144,0.0073321208737859855,0.1395853189167367,0.18987295294227505,-0.05028763402553835,0.06728367990646511,0.11446742493498557,-0.04718374502852046,0.0508062066629725,0.02204468871171741,0.028761517951255092,0.009270558463325876,0.008733049401328638,0.0005375090619972375,0.036810554308692456,0.002400170390951042,0.03441038391774141,0.10861293805003051,0.024313244300892347,0.08429969374913816,0.01411435048505813,0.0107981200959116,0.003316230389146531,0.0,0.00823144918463255,-0.00823144918463255,0.0,0.00019104202306969762,-0.00019104202306969762,0.0,0.00011263060816480149,-0.00011263060816480149,0.010227027567011859,0.0009266058639175076,0.009300421703094352,0.0,0.00839753239692055,-0.00839753239692055
2019-09-30,0.13452298667157764,0.2158948899569017,-0.08137190328532407,0.34641280000052166,0.22642987374982598,0.11998292625069568,0.1864231908889673,0.18044055817459295,0.005982632714374353,0.13380973104056917,0.18315693731604327,-0.04934720627547409,0.047889935149393506,0.10836829901082644,-0.06047836386143293,0.04968158755252269,0.022611745842184984,0.027069841710337703,0.003645374077093467,0.009203165210304258,-0.005557791133210791,0.03657479610614558,0.0023691306311353273,0.03420566547501025,0.03203178686493308,0.02335835696622789,0.008673429898705193,0.01036783856454622,0.010088704900984668,0.00027913366356155205,0.006453907784953731,0.008124997489957235,-0.0016710897050035032,0.0054879146024585925,0.00018765154690389112,0.005300263055554702,0.0,8.065081113581866e-05,-8.065081113581866e-05,0.0,0.000882063183147169,-0.000882063183147169,0.006698150696317412,0.008802975209828468,-0.0021048245135110565
2019-10-31,0.13126856593004801,0.2237669011463672,-0.09249833521631917,0.3300470402725471,0.2214256448771031,0.10862139539544402,0.13089744374833734,0.17585812767819214,-0.044960683929854806,0.12864232491183958,0.17832880350819366,-0.04968647859635408,0.04393719217219653,0.11064526397455475,-0.06670807180235822,0.052403418293249335,0.024783899823437372,0.027619518469811963,0.08508153686044613,0.011491486487024196,0.07359005037342194,0.027910759865922147,0.002248584528929976,0.025662175336992173,0.057481158669803384,0.02351735714956845,0.03396380152023493,0.012330559275610532,0.010656906705959184,0.001673652569651348,0.0,0.007711581376480517,-0.007711581376480517,0.0,0.00017932573975232906,-0.00017932573975232906,0.0,7.207206829425382e-05,-7.207206829425382e-05,0.0,0.00097931131997506,-0.00097931131997506,0.0,0.008334733616168153,-0.008334733616168153
2019-11-29,0.14402671312033846,0.22936389412841884,-0.08533718100808038,0.2470371031903232,0.22306435351101137,0.023972749679311844,0.14538371175217926,0.17378771598694515,-0.028404004234765884,0.11419257011328217,0.17245456429204412,-0.05826199417876195,0.04222034508536128,0.11106896746930674,-0.06884862238394546,0.10600604885669093,0.02562097277916866,0.08038507607752227,0.06318524715457657,0.01148690363302282,0.05169834352155375,0.024508009017610435,0.002145365332128688,0.022362643685481746,0.08631892174816211,0.02422762965885896,0.06209129208930315,0.010243904607166282,0.010159157969234651,8.474663793163126e-05,0.0,0.0073575883530886555,-0.0073575883530886555,0.0,0.00017042757375587903,-0.00017042757375587903,0.007518940429291104,0.0001486150849088399,0.0073703253443822645,0.009358484925018281,0.0010983838501669048,0.008260101074851376,0.0,0.00784546037793951,-0.00784546037793951
2019-12-31,0.20347713259205222,0.23978253693364332,-0.0363054043415911,0.2165358946098773,0.22109227699712553,-0.004556382387248231,0.19728237661916395,0.16960388992087236,0.027678486698291593,0.10020062622392414,0.1683657623669803,-0.06816513614305617,0.030427930711097145,0.10756708944271695,-0.0771391587316198,0.10137339649831285,0.02646419446704629,0.07490920203126657,0.05912546295855324,0.01385693641923561,0.04526852653931763,0.005046071571406888,0.002041180752280591,0.003004890819126297,0.05781245572443446,0.023102355314889786,0.03471010040954468,0.009476998644443147,0.010979201492064819,-0.0015022028476216719,0.0,0.007000284522462659,-0.007000284522462659,0.0,0.00017483160562509304,-0.00017483160562509304,0.019241653846734666,0.00016200039415977582,0.01907965345257489,0.0,0.0011250603454321885,-0.0011250603454321885,0.0,0.008682399025464816,-0.008682399025464816
2020-01-31,0.19830258547319962,0.23513223677798478,-0.03682965130478516,0.2355103938447975,0.22480547881362375,0.01070491503117374,0.1757368127753747,0.17166324171776978,0.004073571057604919,0.10500714309306614,0.1736181780598768,-0.06861103496681067,0.022776847452003954,0.09992706771945717,-0.07715022026745322,0.09827363209989477,0.02512266986237219,0.07315096223752258,0.11333712358676101,0.020359574800589687,0.09297754878617133,0.010406236008254985,0.0019284479498958304,0.008477788058359154,0.027501731028411427,0.021076367055184862,0.006425363973226565,0.0,0.010239744969927219,-0.010239744969927219,0.0,0.006613664331758744,-0.006613664331758744,0.0016775293050241722,0.00018569173576923415,0.001491837569254938,0.01146996533321154,0.0001614537641882483,0.011308511569023292,0.0,0.0010156086111687069,-0.0010156086111687069,0.0,0.008150573830432866,-0.008150573830432866
2020-02-28,0.15311136246958773,0.22170875179120628,-0.06859738932161855,0.2389019121284069,0.22841414522029016,0.01048776690811673,0.15607817277544955,0.1706220375250046,-0.014543864749555047,0.1414872890574535,0.1738238789720948,-0.032336589914641306,0.0,0.10169479897493953,-0.10169479897493953,0.09416991372889519,0.030637260878900795,0.06353265284999439,0.17990108306826463,0.02279651872882387,0.15710456433944076,0.015553804829681765,0.0020588196402881198,0.013494985189393646,0.0,0.020186063812949184,-0.020186063812949184,0.004695465223961232,0.010822862787742955,-0.006127397563781723,0.0,0.007060777565312781,-0.007060777565312781,0.007568496105408443,0.0007177192596298627,0.00685077684577858,0.002883105086155596,0.00019839904729632718,0.002684706038859269,0.005649395526735523,0.001077541477549791,0.004571854049185732,0.0,0.008180424317970746,-0.008180424317970746
2020-03-31,0.15785809236068754,0.22003646486353312,-0.06217837250284558,0.2478062756698344,0.2372236102529251,0.010582665416909304,0.139371570270744,0.1579919505847552,-0.018620380314011198,0.17577908753249483,0.19194461146823094,-0.016165523935736115,0.010958917767619793,0.09402627867038918,-0.0830673609027694,0.13375640337982375,0.031928678615911976,0.10182772476391178,0.09613552271811815,0.019078637774818656,0.07705688494329949,0.017986321347960455,0.002196523270076804,0.01578979807788365,0.0,0.018745827484667552,-0.018745827484667552,0.010584567355718616,0.009250950743575657,0.0013336166121429589,0.006665384106859984,0.007533035883063243,-0.0008676517762032585,0.0,0.0005617905138846387,-0.0005617905138846387,0.0,0.00012205385984549537,-0.00012205385984549537,0.0,0.0010887489864460805,-0.0010887489864460805,0.003097857490138553,0.008270837027876631,-0.005172979537738078
