date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,MU,GEV,VRT,BE,LITE,000660
2018-01-31,0.15843108109169976,0.16342783754337473,0.18139576844505678,0.16485502151497963,0.10101472692747095,0.06772637380916673,0.04521052842665027,0.004682156508489676,0.028196327934209724,0.08506017779890192,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.10884367708716129,0.15983007098022178,0.1495391617360796,0.15721953451844095,0.08618732493170048,0.18337470912770382,0.03926024916247776,0.007571363178256681,0.023115855201874178,0.08505805407608359,0.0,0.0,0.0,0.0,0.0
2018-03-29,0.09109449378534397,0.16174144123254544,0.12917925411505604,0.18502238123467277,0.03331002152407844,0.25422493637226545,0.016297941043480882,0.012941757838575242,0.011871997714476779,0.061510012126990136,0.0,0.0,0.0,0.011519474066589177,0.03128628894592576
2018-04-30,0.06670692481807718,0.18487389844117577,0.16033645445014244,0.24926112014104146,0.035570074052405996,0.1567240819105773,0.0,0.018112594739815552,0.004758013046617959,0.08732531885192615,0.0,0.0,0.0,0.006659489485245251,0.029672030062974884
2018-05-31,0.09362015876064889,0.16780333891492427,0.13695408727561698,0.20895361273152788,0.05742500837765629,0.2159994374199393,0.0,0.015363942773945925,0.0009230763741503341,0.07585171582626109,0.0,0.0,0.0,0.0,0.027105621545329125
2018-06-29,0.10265729355441858,0.14271496973979766,0.12583145054557732,0.18982651951458232,0.08076621541089929,0.18907989812796966,0.008714264646879693,4.484611238621261e-05,0.024699840550840915,0.1169343916626929,0.0,0.0,0.0,0.0,0.018730310133955482
2018-07-31,0.1286201508703012,0.14283270302279105,0.12943192701501036,0.21632510208200922,0.022784955134850134,0.1269825570705082,0.0,0.015091671592458606,0.014328915052945056,0.17513685789268824,0.0,0.0,0.005975191717630777,0.0,0.02248996854880715
2018-08-31,0.14775737390315777,0.13728273463671792,0.13361588571339428,0.31022549226849494,0.022189767666175534,0.1163587023519722,0.0,0.012013466422140125,0.0031095194005349865,0.10702657122299128,0.0,0.0,0.008710665490449404,0.0,0.0017098209239715977
2018-09-28,0.15666971798256282,0.17078149876913212,0.1653120698956083,0.2853028021754557,0.026271569437799014,0.12212566727587762,0.0,0.013300666410675736,0.02966334726028315,0.007786685515224972,0.0,0.0,0.022785975277380462,0.0,0.0
2018-10-31,0.15153075597217253,0.20958915244277593,0.21041572220090535,0.23733028985796611,0.025077214823662604,0.07821659296059572,0.0023736082567229633,0.030421151641991204,0.03500401035431196,0.0,0.004555530426530368,0.0,0.015485971062365367,0.0,0.0
2018-11-30,0.1009347592310985,0.23761320234224503,0.17550940299606857,0.2882527251880515,0.030271645513300034,0.038757312828193155,0.02242651110225555,0.04795035914108169,0.025948631204378403,0.005186262045088912,0.015518312379824274,0.0074374362983306965,0.004193439730083598,0.0,0.0
2018-12-31,0.08826733612556126,0.2712735581539698,0.17139221761182435,0.256656613636273,0.033789007929574816,0.0030079490913110865,0.019815109624709816,0.04979504392553865,0.07425012257424203,0.0,0.022247199421098186,0.009505841905897008,0.0,0.0,0.0
2019-01-31,0.07080446637752835,0.28080485806535016,0.154210264694197,0.2342965358857081,0.05402501476204149,0.0,0.011347384430875022,0.06415530885299381,0.09482223906030526,0.0027686321902873484,0.020982254930916978,0.011783040749796567,0.0,0.0,0.0
2019-02-28,0.057117644157233576,0.23475630434727865,0.16632507341151387,0.2346100582013163,0.07388224649787148,0.057186110626043805,0.0,0.0755619118435864,0.06839116994272407,0.004437757120842474,0.01633585627265283,0.008895674814706007,0.0,0.002500192764230473,0.0
2019-03-29,0.0957871866140489,0.23447118032909908,0.1660156356631853,0.1871354718871654,0.07539493295674385,0.05678923972986358,0.0,0.050781592610822865,0.12777103212295868,0.0,0.0030732758200332534,0.0,0.0,0.0027804522660791536,0.0
2019-04-30,0.09800802991054816,0.30765273375336055,0.15528783684105504,0.1860301557049289,0.0722226777338128,0.042814892325392956,0.0,0.027310336953222922,0.08301102128435371,0.0,0.0,0.0,0.026866794257942785,0.0007955212353822905,0.0
2019-05-31,0.11896104375078544,0.2924931989193087,0.1495412952184684,0.22455764070070705,0.08747744317465506,0.035509970944969486,0.0,0.032468691131630395,0.031803509737027946,0.0,0.01598049153561313,0.011206714886834532,0.0,0.0,0.0
2019-06-28,0.12564658814704485,0.292535620757747,0.13355712729241845,0.22645979036918315,0.09109326768207432,0.030824885299222615,0.0,0.0399337245531952,0.024730795477414927,0.004745290265445642,0.016498692789076508,0.013974217367177244,0.0,0.0,0.0
2019-07-31,0.12316550242870479,0.26723720177860116,0.230802578489944,0.15858726044675553,0.08533615053046215,0.030075553352651222,0.0,0.03447989956235175,0.042222241210789414,0.008314913599781374,0.009920665051060103,0.00985803354889833,0.0,0.0,0.0
2019-08-30,0.11949831739329782,0.25826411966378165,0.18552692858262743,0.1395853189167367,0.06728367990646511,0.0508062066629725,0.009270558463325876,0.036810554308692456,0.10861293805003051,0.01411435048505813,0.0,0.0,0.0,0.010227027567011859,0.0
2019-09-30,0.13452298667157764,0.34641280000052166,0.1864231908889673,0.13380973104056917,0.047889935149393506,0.04968158755252269,0.003645374077093467,0.03657479610614558,0.03203178686493308,0.01036783856454622,0.006453907784953731,0.0054879146024585925,0.0,0.0,0.006698150696317412
2019-10-31,0.13126856593004801,0.3300470402725471,0.13089744374833734,0.12864232491183958,0.04393719217219653,0.052403418293249335,0.08508153686044613,0.027910759865922147,0.057481158669803384,0.012330559275610532,0.0,0.0,0.0,0.0,0.0
