date,portfolio_return,benchmark_return,excess_return,portfolio_cumulative,benchmark_cumulative,excess_cumulative
2023-08-31,0.0,0.0009349065092330961,-0.0009349065092330961,1.0,1.000934906509233,-0.0009349065092330022
2023-09-01,-0.004360298172064934,-0.005317380201703888,0.0009570820296389542,0.995639701827935,0.9956125550541665,2.7146773768582655e-05
2023-09-05,0.00461047993482403,0.0037550820337638883,0.0008553979010601414,1.000230078695527,0.9993511618722402,0.0008789168232867794
2023-09-06,-0.01596100720292797,-0.009452808185272507,-0.006508199017655461,0.9842653992048824,0.9899044870293326,-0.005639087824450217
2023-09-07,-0.005881640726385148,-0.0029843406495499566,-0.002897300076835191,0.9784763037473472,0.986950274829519,-0.00847397108217185
2023-09-08,0.002469631342282778,-0.002625003807318133,0.005094635149600911,0.9808927794947626,0.9843595266004579,-0.003466747105695278
2023-09-11,0.013266349629461062,0.019337105330224088,-0.006070755700763026,0.9939056460565541,1.0033941904491404,-0.009488544392586284
2023-09-12,-0.01462827812301808,-0.011822423819604463,-0.002805854303413617,0.9793665178380009,0.9915316390715218,-0.01216512123352087
2023-09-13,0.008745945500690655,0.004156024120986077,0.004589921379704578,0.9879320040282132,0.9956524684802239,-0.007720464452010689
2023-09-14,0.008787379994141566,0.01461154862876509,-0.005824168634623525,0.996613337955983,1.0102004929407726,-0.013587154984789684
2023-09-15,-0.01831786412305563,-0.01995466685632546,0.00163680273326983,0.9783575102480804,0.9900422786460438,-0.011684768397963397
2023-09-18,0.0026994352748917023,-0.003473654376547931,0.006173089651439633,0.9809985230226993,0.9866032139518575,-0.005604690929158163
2023-09-19,-0.0024160389620448103,-0.0005861598338566638,-0.0018298791281881465,0.978628392369368,0.986024906775885,-0.007396514406516896
2023-09-20,-0.024078652361737014,-0.019636103826865408,-0.004442548534871606,0.9550643395181805,0.9666632193305583,-0.011598879812377838
2023-09-21,-0.020960251858907226,-0.024376548220235453,0.003416296361328227,0.9350459504204185,0.9430993067518189,-0.008053356331400363
2023-09-22,0.000849152613712295,0.001163117439861049,-0.000313964826148754,0.935839947133159,0.9441962420030227,-0.008356294869863667
2023-09-25,0.00823774830094558,0.006914008436089008,0.0013237398648565726,0.9435491610676121,0.9507244227855551,-0.007175261717943027
2023-09-26,-0.01979499884633679,-0.01814074310001695,-0.0016542557463198396,0.9248716065128166,0.9334775752728905,-0.008605968760073912
2023-09-27,0.0047244348429016985,0.007325875857687096,-0.002601441014785397,0.9292411021558362,0.9403161161052744,-0.011075013949438217
2023-09-28,0.009806639922628611,0.009438087649727329,0.0003685522729012826,0.9383538350459851,0.9491909020275272,-0.010837066981542076
2023-09-29,0.001661603569180062,0.006506794853768918,-0.004845191284588856,0.9399130071274514,0.9553670925040842,-0.015454085376632842
2023-10-02,0.021719637190144327,0.00640683946470443,0.015312797725439897,0.9603275766325571,0.9614879760956192,-0.0011603994630621228
2023-10-03,-0.021839323028656682,-0.02561395307003715,0.0037746300413804695,0.9393546724731516,0.936860468198501,0.0024942042746506354
2023-10-04,0.018547693852129,0.01884734301799639,-0.0002996491658673918,0.9567775353567505,0.9545177988026388,0.002259736554111713
2023-10-05,0.0017746927852100938,-0.0023605018586523906,0.004135194643862484,0.9584755215457992,0.9522646577644482,0.006210863781350939
2023-10-06,0.021689553735036227,0.023395099834141828,-0.001705546099105601,0.9792644278740837,0.9745429845013724,0.004721443372711298
2023-10-09,0.004952335701815904,0.003298463288355907,0.0016538724134599974,0.984114074061763,0.977757478758675,0.006356595303087964
2023-10-10,0.002430095549201838,0.010943940270952964,-0.008513844721751127,0.9865055652930473,0.9884579982056876,-0.001952432912640245
2023-10-11,0.01664036811544929,0.015241009642535105,0.0013993584729141868,1.0029213810474629,1.0035230960875814,-0.0006017150401185223
2023-10-12,-0.002650025132337659,-0.002645253246888468,-4.771885449190733e-06,1.0002636141819283,1.0008685233593282,-0.0006049091773998594
2023-10-13,-0.018649658991195518,-0.02077561316672436,0.002125954175528841,0.9816090388761346,0.9800748660872641,0.0015341727888704693
2023-10-16,0.013863538219096529,0.01826744813618433,-0.004403909917087801,0.9952176133028046,0.9979783328730911,-0.002760719570286563
2023-10-17,-0.007058614050474321,-0.002029245182613877,-0.005029368867860444,0.9881927562742658,0.9959531901487554,-0.007760433874489547
2023-10-18,-0.019013351116457203,-0.021744924911627734,0.002731573795170531,0.9694039004284836,0.9742962628134746,-0.0048923623849910225
2023-10-19,-0.003954760593459316,-0.015410399362307797,0.01145563876884848,0.9655701400839232,0.959281968306315,0.006288171777608209
2023-10-20,-0.01768763307736005,-0.021863334110392856,0.004175701033032806,0.9484914897356636,0.9383088661271587,0.01018262360850486
2023-10-23,0.012494663471333026,0.007920052494962432,0.0045746109763705935,0.960342571705334,0.9457403216033745,0.01460225010195948
2023-10-24,0.013407865181054739,0.01763170521770824,-0.004223840036653503,0.9732187154343865,0.9624153361663857,0.01080337926800079
2023-10-25,-0.049044292705059625,-0.0334902991783665,-0.015553993526693122,0.9254878918885804,0.9301837586243252,-0.004695866735744847
2023-10-26,-0.029368415949659096,-0.030285616604006364,0.0009172006543472673,0.8983077785232234,0.9020125699393553,-0.0037047914161318918
2023-10-27,0.012658539053609278,0.006494608420051647,0.0061639306335576315,0.9096790426198207,0.9078707883710759,0.0018082542487447562
2023-10-30,0.01919823595094154,0.01078977544085122,0.008408460510090318,0.9271432755196626,0.9176665103069084,0.009476765212754201
2023-10-31,-0.0007398195440733291,0.007181017365749874,-0.007920836909823203,0.926457356804277,0.9242562894533893,0.0022010673508876533
2023-11-01,0.025494597341188745,0.01810476600595822,0.007389831335230523,0.950077014069784,0.940989733303478,0.009087280766305939
2023-11-02,0.015270760589910138,0.03377238030987641,-0.01850161971996627,0.9645854126936202,0.9727691964442923,-0.00818378375067208
2023-11-03,0.015280867644194566,0.01439245712060339,0.0008884105235911766,0.9793251147165123,0.9867697353923605,-0.007444620675848168
2023-11-06,0.009133698137858066,-0.00301423358868065,0.012147931726538715,0.9882699746931561,0.9837953809116472,0.00447459378150894
2023-11-07,0.009641494516307988,0.008125016677664068,0.0015164778386439204,0.997798374234792,0.9917887347889632,0.006009639445828774
2023-11-08,0.006164372422526669,0.0023804163975325887,0.00378395602499408,1.0039491750161669,0.9941496049561429,0.009799570060023965
2023-11-09,-0.004584864881245111,0.0008663731372275171,-0.005451238018472628,0.9993462037010803,0.9950109094682623,0.004335294232817977
2023-11-10,0.025549071920986724,0.025566239497069522,-1.716757608279801e-05,1.0248785717334044,1.020449596681925,0.0044289750514794335
2023-11-13,-0.0025443525367744076,0.0017760360836497858,-0.0043203886204241935,1.0222709193395287,1.0222619519871778,8.967352350897073e-06
2023-11-14,0.01650192356916962,0.03293941038065418,-0.016437486811484558,1.0391403559174546,1.055934657940212,-0.016794302022757446
2023-11-15,-0.00324787839935449,0.0003783951646552183,-0.0036262735640097085,1.0357653544015728,1.0563342185089684,-0.020568864107395557
2023-11-16,0.009870549108580508,-0.002742165855711093,0.012612714964291602,1.0459889271971596,1.0534375748827538,-0.0074486476855941675
2023-11-17,-0.0034055955127556365,0.00609073832451121,-0.009496333837266845,1.0424267120003048,1.0598537874925724,-0.01742707549226763
2023-11-20,0.014568190022747939,0.01629268946617537,-0.0017244994434274328,1.0576129824255136,1.0771216561317387,-0.01950867370622511
2023-11-21,-0.007966287059770144,-0.013636054423192849,0.005669767363422704,1.0491877338093725,1.0624339666083267,-0.013246232798954205
2023-11-22,0.003895015763115255,0.0031684369163055112,0.0007265788468097437,1.053274336571027,1.0658002216092652,-0.01252588503823815
2023-11-24,-0.009926663868380585,-0.0059763984795788705,-0.0039502653888017145,1.042818836270695,1.0594305747853048,-0.016611738514609842
2023-11-27,0.0010703355488060574,-0.002807035880924167,0.0038773714297302246,1.0439350023421199,1.0564567151485345,-0.012521712806414564
