date,GOOGL,AMZN,AAPL,BE,AVGO,GEV,META,MU,MSFT,NVDA,PLTR,TSLA,VRT
2013-02-19,-1.3136394164270355,-0.03435693121596727,-1.8651194505304094,0.6440976154355427,0.6771812970249885,0.6440976154355427,-1.7693646678697712,0.7416573850523561,0.6824746328474351,0.6440976154355427,0.6440976154355427,-0.33932092605930925,0.6440976154355427
2013-02-20,-2.2221424564673895,-0.32411862795318774,-2.0799479780112766,0.5547470343836743,0.6062905693175633,0.5547470343836743,0.07803872557985937,0.6131638984832403,0.5844716309978418,0.5547470343836743,0.5547470343836743,-0.029490933865022936,0.5547470343836743
2013-02-21,-1.0490340827811215,-0.33528615444456955,-1.819966185465495,0.049207673670888595,0.10085419650574504,0.049207673670888595,-0.017611623849533943,0.08004300558352122,0.06708081835570266,0.049207673670888595,0.049207673670888595,2.7278816577413076,0.049207673670888595
2013-02-22,-0.13921778531238385,-0.2243219999834667,-1.3927179490895638,-0.05646646638459777,-0.00434624364976742,-0.05646646638459777,0.17784074745510825,-1.058823594661903,-0.045901026548165164,-0.05646646638459777,-0.05646646638459777,2.9698201837131304,-0.05646646638459777
2013-02-25,0.3474737563636816,-0.453615281241888,-0.8454822580034517,-0.1617320679598656,-0.10674489445918312,-0.1617320679598656,-0.11663753932093114,-0.9919159070923792,-0.15414773695999887,-0.1617320679598656,-0.1617320679598656,3.0,-0.1617320679598656
2013-02-26,0.3327489399170273,-0.41306270412172263,-0.9498051335891238,-0.19946702544275846,-0.14826670485503596,-0.19946702544275846,-0.10890614542220581,-0.6961310144444688,-0.1913896673882266,-0.19946702544275846,-0.19946702544275846,3.0,-0.19946702544275846
2013-02-27,0.5193872884294477,-0.39371750891354174,-0.30384144287715187,-0.2444118065528088,-0.883617680298065,-0.2444118065528088,-0.3428248569593445,-0.3193117173694173,-0.2364716751851932,-0.2444118065528088,-0.2444118065528088,3.0,-0.2444118065528088
2013-02-28,0.8865721815850598,-0.5032060177041467,1.0888685107269191,-0.2176652563861707,-0.7443192091512589,-0.2176652563861707,-0.2114490465152378,-1.4506681528936016,-0.5362789407395658,-0.2176652563861707,-0.2176652563861707,2.5588069566226856,-0.2176652563861707
2013-03-01,1.333293202846877,-0.17417883913731286,0.6566084304489445,-0.09394173475529455,-2.531204712595262,-0.09394173475529455,0.5230336331737205,-0.5536807264290041,-0.38969747244941105,-0.09394173475529455,-0.09394173475529455,1.6055351579179207,-0.09394173475529455
2013-03-04,0.8624792113503875,0.1413987613071786,0.8901732878938625,-0.12443985033370708,-2.929498856730958,-0.12443985033370708,1.1545975497085972,0.14634267730334483,-0.24955210950467718,-0.12443985033370708,-0.12443985033370708,0.6062587303408,-0.12443985033370708
2013-03-05,0.6738211125626206,0.2789647098269793,1.0273189112321293,-0.008416545900024448,-2.9825777951644974,-0.008416545900024448,1.0019721505200174,-0.45469754456220624,-0.05326404650734529,-0.008416545900024448,-0.008416545900024448,0.5505452315924249,-0.008416545900024448
2013-03-06,0.8523009863682847,0.4425627437724587,0.2286563323674617,0.16313022723628762,-2.839770916328952,0.16313022723628762,0.8780617866998808,-1.244181373880172,0.1749991033088448,0.16313022723628762,0.16313022723628762,0.6917202015107554,0.16313022723628762
2013-03-07,1.0625181038983447,0.47249785315540244,0.8417359369590158,0.055939758428573544,-2.836851833887213,0.055939758428573544,0.3887626026385921,-1.0837267066599583,0.14856762984337957,0.055939758428573544,0.055939758428573544,0.726797621909569,0.055939758428573544
2013-03-08,-0.6427322946970468,1.5844599038913725,-1.253565486426998,0.45318271864426635,-1.0937369615023154,0.45318271864426635,1.158250242998406,-1.4326950034138173,-1.2192373602182858,0.45318271864426635,0.45318271864426635,0.6333433661473525,0.45318271864426635
2013-03-11,0.29594676393840397,-0.4399149707704982,-2.485572017219256,-0.05389958087236341,2.037692424037858,-0.05389958087236341,0.8274622854179153,0.6101771158934259,-0.5629546726265148,-0.05389958087236341,-0.05389958087236341,-0.013339024309516632,-0.05389958087236341
2013-03-12,-1.7661049788623253,0.0524292076851839,-0.7076192173029634,0.12992748830335776,2.107620982206744,0.12992748830335776,0.38950090506358404,1.0072054947193794,-0.07368425184226664,-1.638370008442252,0.12992748830335776,0.1093119135614847,0.12992748830335776
2013-03-13,-0.5761568486910804,0.3135494227917337,-1.0321926459661301,0.1722773730825361,2.0570867212933135,0.1722773730825361,0.0830900344658678,1.0268228260409074,-0.47680182734932247,-2.2025963172478926,0.1722773730825361,0.11808914233245904,0.1722773730825361
2013-03-14,0.15870512146493748,0.5064347484018906,-1.273350031020364,0.2365247065543166,0.6214932171952886,0.2365247065543166,0.4169484628891705,1.2216873060141078,-0.03944020616292245,-2.7869037209320773,0.2365247065543166,0.2283262759327023,0.2365247065543166
2013-03-15,-0.5870098573694317,0.3499103489032942,-0.9587766204128273,0.5255684276094953,0.397777046480622,0.5255684276094953,0.9593917346380939,1.3078407524814202,-0.049722650859760846,-2.268843851600517,0.5255684276094953,-1.2528406126988738,0.5255684276094953
2013-03-18,-0.11098099715609942,-0.3070179287182936,0.7312499949261944,0.3311395089717798,0.8830954654163929,0.3311395089717798,0.11206151778540889,1.1456776766095293,0.1615813666522258,-2.686455658228175,0.3311395089717798,-1.253769473174302,0.3311395089717798
2013-03-19,0.4754556512551277,-0.6874744326273514,1.4336582168579644,0.2794640056468265,1.1275707760190992,0.2794640056468265,-2.3355547156628753,0.4483810032373559,0.35075218814843434,-0.8664648324589858,0.2794640056468265,-1.0641798773560749,0.2794640056468265
2013-03-20,-0.33159839310040345,-1.076522046679511,2.024674926160814,0.1538496548940202,1.1137322484358196,0.1538496548940202,-1.7253506749208005,-0.7027486707666888,0.3881809280163917,0.7495116937622024,0.1538496548940202,-1.0552786304839048,0.1538496548940202
2013-03-21,-0.05562565175093809,-0.49213271061074626,1.7207497750620917,0.01931248490945679,0.8648766814560941,0.01931248490945679,-2.3463461144620545,-0.2626391829951888,0.2717957833105126,1.1999291194618078,0.01931248490945679,-0.9778576391094058,0.01931248490945679
2013-03-22,-0.29220595395686055,-0.18424129195492664,1.63374561985584,-0.03703992253291892,0.8225637874902849,-0.03703992253291892,-2.3270511926159636,-0.05620360489936139,0.2223119855554687,1.3908947624038686,-0.03703992253291892,-1.061654421746674,-0.03703992253291892
2013-03-25,-0.9164714350006303,-0.3521008610811044,1.6677842980502235,0.06663431032332363,0.8824853192188079,0.06663431032332363,-2.3508403990798685,0.24698882916154305,0.00997027838284543,1.2006275241304851,0.06663431032332363,-0.6549807950755961,0.06663431032332363
2013-03-26,-0.9490479077548114,-0.003373124982714052,1.631425292274701,0.05200130924968292,0.7482472228385456,0.05200130924968292,-2.479623267372245,0.5257586147982484,0.05080722683774224,0.9716545244056368,0.05200130924968292,-0.7038538180438355,0.05200130924968292
2013-03-27,-1.4497359328506145,0.2962000712424186,2.1021795071843936,-0.1269993848009196,0.6253431203161071,-0.1269993848009196,-1.4069188397147079,0.9557675526427726,0.022251160569688455,0.6404795784150581,-0.1269993848009196,-1.2775686786014377,-0.1269993848009196
2013-03-28,-0.8585942467687495,1.451283601008438,1.7464201648044333,-0.24768112455908034,0.25850084167610526,-0.24768112455908034,-1.7897308521646251,1.254670126550928,-0.9716063180026234,0.13431889800019,-0.24768112455908034,-0.2345377168677746,-0.24768112455908034
2013-03-29,-2.191018088254183,1.2068170273767211,0.8330857081109336,-0.1311117371961189,0.0797153997460878,-0.1311117371961189,-0.553502203708273,0.6379248940857183,-1.1351971111543149,-0.07563835719433266,-0.1311117371961189,1.7222596797761183,-0.1311117371961189
2013-04-01,-1.4432817233740127,0.7722687940307952,0.3915015915508288,-0.41522744758623065,-0.25742706985441133,-0.41522744758623065,2.1405668601177923,0.26362196750724454,-0.8239927452709476,-0.8932777469173391,-0.41522744758623065,1.5109298625549725,-0.41522744758623065
2013-04-02,-0.7195837854077426,1.1069049543318854,0.3249488535559207,-0.5481576566153271,-0.33327284129661905,-0.5481576566153271,1.1159493787656007,0.2584231224774453,-0.6179386439444656,-1.2860050678696149,-0.5481576566153271,2.3432046558488984,-0.5481576566153271
2013-04-03,0.5260561820132053,0.35437550160481684,-0.9687262656262335,-0.4865135264928542,-0.30468574361297407,-0.4865135264928542,1.5002212991021293,-0.056531547804630315,-0.7344539172793957,-0.8431467226185214,-0.4865135264928542,2.4729453201930207,-0.4865135264928542
2013-04-04,1.7517883299845856,0.164836298521426,-1.77683016882719,-0.4300205745705194,-0.25328093270590024,-0.4300205745705194,0.7384459494888013,-0.12277332844134976,-0.31859194486676096,-0.476915543133719,-0.4300205745705194,2.0134036382621847,-0.4300205745705194
2013-04-05,0.09620819059621159,0.4628366545587411,-1.197158157526795,0.12113826196195158,-1.612001978690124,0.12113826196195158,1.9085485845863734,-0.20254860250691706,-0.17232484000335832,-1.288678278849328,0.12113826196195158,1.5205653799873902,0.12113826196195158
2013-04-08,0.6139715002103188,0.34404477480716866,-0.4797370186457538,0.15682971078729568,-2.0104221354842764,0.15682971078729568,1.896796572817355,-0.07398813487838228,-0.3633899192931362,-1.5511092272522977,0.15682971078729568,0.9965147445698209,0.15682971078729568
2013-04-09,0.9116038419017081,0.3760897945783549,-0.6443299389155535,0.1927412529350623,-2.108374108856988,0.1927412529350623,1.6893351702153034,0.030162067104475047,-0.17944002549685942,-1.6006531162138267,0.1927412529350623,0.7546413039431361,0.1927412529350623
2013-04-10,1.0875615742672688,0.40299598024174504,-0.02141804406550918,0.22017590319830027,-2.316627646381658,0.22017590319830027,1.3701358675706938,0.12378449667696155,0.060230181352400484,-1.7779553179365888,0.22017590319830027,0.1905892954814851,0.22017590319830027
2013-04-11,1.14202639183269,0.3137974175016793,0.40403786792102553,0.15328950173135297,-2.332135991476117,0.15328950173135297,1.156433787324958,0.19676502841476784,0.35814679488633905,-1.8430415655168857,0.15328950173135297,-0.009187737813869194,0.15328950173135297
2013-04-12,0.13164221508970544,0.5246139223418642,0.2930792849438116,0.34893436661252464,-2.341238231656276,0.34893436661252464,1.4598275558490483,0.09949521532526256,0.14372937985243597,-1.8620941496307803,0.34893436661252464,0.15520734143482937,0.34893436661252464
2013-04-15,-0.08286771098355854,-0.045124622052221404,0.5752087563512397,-0.34755003750348396,0.9456093644378196,-0.34755003750348396,1.6999799393573225,-0.6961125427067847,-1.6213011572499552,1.7375743293338657,-0.34755003750348396,-1.122766206473792,-0.34755003750348396
2013-04-16,-0.14083872442524267,-0.1713499943759489,0.25195920833501834,-0.29211530128367763,1.9169340471880971,-0.29211530128367763,-1.549055480081885,-0.5114124345600196,-0.2788011524241783,2.1983875928009615,-0.29211530128367763,-0.5473618573220922,-0.29211530128367763
2013-04-17,0.09466340388663462,-0.27518804089331145,0.302103231089213,-0.35970375139728644,1.5257874654869599,-0.35970375139728644,-1.5375706525427524,-0.6820165223625881,-0.012332698795091884,2.443822084956523,-0.35970375139728644,-0.4204532652364417,-0.35970375139728644
2013-04-18,0.11020559345236357,-0.33517469102803826,0.20713962276776485,-0.40478521492010056,1.5184392462257152,-0.40478521492010056,-1.2446740055652492,-0.9468699989311801,0.036900662652704336,2.5223622646627555,-0.40478521492010056,-0.24918783455643262,-0.40478521492010056
2013-04-19,-0.7520643376863706,0.014453022389239678,-0.12277099509349737,-0.0369315824293762,1.675445992368965,-0.0369315824293762,-1.0490152229988872,-0.08053589710319624,-0.09635455691743983,2.1942698187568954,-0.0369315824293762,-1.635701493998204,-0.0369315824293762
2013-04-22,-0.4586566946184332,-0.37077544595576717,-0.15462619460808508,-0.4379841306674331,2.1496747606711604,-0.4379841306674331,-0.741920388353974,-0.09555560153138354,0.05692883719001884,2.2233764332967687,-0.4379841306674331,-0.8565091834205723,-0.4379841306674331
2013-04-23,-1.2831919920223733,-0.586304033962359,-0.08979690779772766,-0.6606681894484339,2.287771815880832,-0.6606681894484339,1.18473791240301,-0.024421098191025094,-0.13172015114710608,1.2648283857801685,-0.6606681894484339,0.020768826850316318,-0.6606681894484339
2013-04-24,-0.5899513445273579,-0.6659811687063466,0.16569786562887276,-0.7357138039400904,2.5662665663520516,-0.7357138039400904,1.3154424246242686,0.07922994571085924,0.13390045092878158,-0.6112390559557053,-0.7357138039400904,0.549489531704938,-0.7357138039400904
2013-04-25,0.40383939925499746,-0.42015002925928613,0.2466686641225887,-0.4611553465651927,1.5850328434502932,-0.4611553465651927,1.9717619599516385,0.3774876595836294,0.13634360959608544,-1.9932844533627188,-0.4611553465651927,-0.4630782670764576,-0.4611553465651927
2013-04-26,-0.7508688806229113,0.30080076741328027,0.9739470439630595,0.2723088967827157,1.732821193171175,0.2723088967827157,0.33025368331203436,0.028708324042875332,0.009199929345669948,-2.0699187125143244,0.2723088967827157,-1.644178935241722,0.2723088967827157
2013-04-29,0.05283802328892027,0.2430876950110292,0.9995814947668887,0.21661353592304342,1.3238042861567465,0.21661353592304342,-0.1868126505742155,0.037040372475475,0.3360119920521636,-2.8626046418247104,0.21661353592304342,-0.8094007150444713,0.21661353592304342
2013-04-30,0.5548975032274303,0.06347708976675472,0.6430207716295001,0.04329878441648593,0.7353942633862188,0.04329878441648593,0.7200877239351146,0.2576084165463601,0.326145193228122,-3.0,0.04329878441648593,-0.3224720209111333,0.04329878441648593
2013-05-01,0.925057501853782,-0.08358520034458669,0.3209060529992201,-0.1004089146194111,0.29061213889216886,-0.1004089146194111,1.19455216523302,0.12092815030111992,0.3401566110449759,-3.0,-0.1004089146194111,0.33296950733561026,-0.1004089146194111
2013-05-02,1.0319288746850144,-0.23574897936842745,0.0569477036701286,-0.25187409893308504,0.07174179257661219,-0.25187409893308504,1.53951789523503,0.18240388961073403,0.3062364331333858,-2.7373731992725885,-0.25187409893308504,0.7918419854624513,-0.25187409893308504
2013-05-03,-0.49715598928164334,0.124682586147061,0.3455480297384885,0.1115042140399354,-1.0713555576276959,0.1115042140399354,2.0473859522266693,-1.0123668195580084,-0.032728991138852956,-1.7783447393550138,0.1115042140399354,1.428318672689254,0.1115042140399354
2013-05-06,-0.31986983890824194,-0.16751797030415716,0.06450708422801807,-0.18060611360786533,-0.8921818758075675,-0.18060611360786533,2.019270348327341,-2.095824627306313,-0.08421541288040467,0.9477928648447415,-0.18060611360786533,1.2504638822380454,-0.18060611360786533
2013-05-07,-0.320547541736017,-0.12441266557210225,0.096289573451002,-0.13718947011404498,-0.46341110364378546,-0.13718947011404498,1.8034265821755933,-2.441796877332646,-0.15170295801366196,0.9499193457356024,-0.13718947011404498,1.2009935253921946,-0.13718947011404498
2013-05-08,0.14519885346966513,-0.09034908913633094,0.21684252816987526,-0.10336590602800194,-0.07189368783042738,-0.10336590602800194,1.699030119717485,-2.666342228007303,-0.08123103527531803,-0.10257141881213534,-0.10336590602800194,1.3647795818164974,-0.10336590602800194
2013-05-09,-0.2134770477280076,-0.4659929645686924,-0.20734581719794692,-0.47736346500275356,-0.09246099136104093,-0.47736346500275356,0.9740109481544635,-1.2723787834096802,-0.09864646773606518,2.8258342416674433,-0.47736346500275356,0.45991074219054007,-0.47736346500275356
2013-05-10,-1.7405340623052625,0.42302087691743273,-0.4705227093085991,0.4163526295052717,-0.5810527411604665,0.4163526295052717,0.3993756079778004,-2.017915354113951,-0.20306718353065012,1.460039003031541,0.4163526295052717,1.065246044471068,0.4163526295052717
2013-05-13,-1.03518056799999,-0.05911000197170532,-0.7634571491426988,-0.06732685547117995,-0.7899477734678765,-0.06732685547117995,0.05366357248411041,-0.6742433741945656,-0.040588206888807134,2.9805354998296854,-0.06732685547117995,0.5976354232365676,-0.06732685547117995
2013-05-14,0.29322239221299107,0.024889284809240082,-0.314334957638425,0.020029701181091906,-0.23850900836115732,0.020029701181091906,-2.6628396885068573,0.31046542852282344,0.008213775519257288,2.099973915645682,0.020029701181091906,0.39880005307207855,0.020029701181091906
2013-05-15,0.8747885427030744,0.019732431794904418,-0.15564236314763208,0.015886701935620366,0.0933158568716093,0.015886701935620366,-3.0,0.4647917822520461,0.2865932170808022,1.120110502405998,0.015886701935620366,0.32207786058503063,0.015886701935620366
2013-05-16,-0.321653033021757,-0.052784346078674584,-0.04719938889785126,-0.05593413470100343,0.3656623492639438,-0.05593413470100343,-2.827863679567714,0.9913632632651062,0.28475161453827397,1.625476974239205,-0.05593413470100343,0.20598278506348164,-0.05593413470100343
2013-05-17,0.5117832406693305,0.12275793476730629,-0.985333581898775,0.11844310170745895,0.010346807871902858,0.11844310170745895,-2.676588626039413,1.4885860252798464,-0.35026128627114306,1.023624196795012,0.11844310170745895,0.3813128819960973,0.11844310170745895
2013-05-20,1.153869689058247,-0.2346610801170409,-0.8103592227824171,-0.23842414074682772,-0.7725829305919601,-0.23842414074682772,-1.7395868388057065,1.8893364440205758,-0.13796636706818444,1.5866371748520656,-0.23842414074682772,0.019009694421732337,-0.23842414074682772
2013-05-21,-1.3195656991952547,0.0351630833049877,-1.3076585721328862,0.032192680506871914,-0.8672839218904075,0.032192680506871914,0.18290249253542806,1.859942876611883,-0.8264756628083042,1.8878786466879414,0.032192680506871914,0.22632603485912475,0.032192680506871914
2013-05-22,-0.5168448709729888,-0.14856577734940646,-0.895568737186492,-0.15155255290016706,-1.224809075675807,-0.15155255290016706,2.1349973259761463,1.3674717060187938,-0.5913396809415276,1.3411693086964294,-0.15155255290016706,-0.8602999869644794,-0.15155255290016706
2013-05-23,0.6353194411262941,0.18086198605393175,-1.6900715243173385,0.17817630028963222,-0.29594552635978344,0.17817630028963222,-0.6092454414541172,1.3102640667636047,0.30668924765031064,1.4795827044715442,0.17817630028963222,-2.030160155092975,0.17817630028963222
2013-05-24,-1.1669807592985433,0.2344604360813667,-2.2617714208196533,0.2325446427731273,0.5828952719728538,0.2325446427731273,0.15387474930479128,0.8821435890213336,0.6370412989601986,1.3649225586087848,0.2325446427731273,-1.3567642949236411,0.2325446427731273
2013-05-27,-0.09493391117088201,0.2138887652405068,-1.5300891693040755,0.21212911176903063,0.14641980476206656,0.21212911176903063,-1.4032249897010443,0.9668009728353805,0.9161346795799012,1.6501426738325622,0.21212911176903063,-1.7136552731505381,0.21212911176903063
2013-05-28,0.27650003609085017,0.219221108646405,-1.3955660807519985,0.21826151061302468,0.3638759748223723,0.21826151061302468,0.22667970761299858,0.6082421027980226,0.6407451617739746,0.9817500651007306,0.21826151061302468,-2.794494118545454,0.21826151061302468
2013-05-29,-0.7676139742861372,0.34465653795615214,-1.7718668341645352,0.34376305425232423,0.8085889525011754,0.34376305425232423,-0.32547278062085966,0.7086487468445147,0.7838028739181317,1.0245324592514804,0.34376305425232423,-2.1803281984092187,0.34376305425232423
2013-05-30,-1.0701773222633117,0.19500949297962455,-1.75509996954232,0.1936378304870333,1.5117638406749911,0.1936378304870333,-1.146505079157687,0.7339797903526761,0.8762933753345908,1.0960843522346937,0.1936378304870333,-1.2158998025613914,0.1936378304870333
2013-05-31,-2.265423703780478,0.4309237765251674,0.4718816076626958,0.4292960733390044,1.9464378070044794,0.4292960733390044,-0.9511397765439183,-0.7398409309106427,-0.08517657557815565,-0.6727090205905051,0.4292960733390044,0.14786252285533968,0.4292960733390044
2013-06-03,-1.7664595508566117,-0.11952183995919381,1.7201335892977492,-0.12091497605611498,1.5893330447353484,-0.12091497605611498,0.843700156269497,-1.0375111892569793,-0.5311397965233291,-0.8911974013156847,-0.12091497605611498,0.6763228918336645,-0.12091497605611498
