date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,GEV,VRT
2020-01-12,1360495.0989,1230831.4984,985818.2169,933665.4928,621851.8485,149523.84,86184.0789,11106.9837,119027.4087,38091.7006,1006.5375
2020-01-13,1389561.1979,1245631.3813,992877.1732,937701.2822,632831.0727,154211.76,94603.3162,11106.9837,119807.0816,38091.7006,1006.5375
2020-01-14,1370797.5624,1236858.2548,986766.3411,926863.155,624703.5951,151335.36,96957.314,11106.9837,122591.6276,38091.7006,1009.125
2020-01-15,1364922.9662,1244868.5007,992598.1766,923184.3396,630663.7453,150288.84,93456.9589,11106.9837,120586.7545,38091.7006,1009.9875
2020-01-16,1382020.6715,1267678.6295,1000722.0306,931077.4313,632431.8282,152345.16,92553.9321,11106.9837,122142.1223,38091.7006,1006.5375
2020-01-17,1397320.9257,1274773.4188,1020725.4948,924522.9921,633486.9744,152559.36,92015.0,11106.9837,122834.2809,38091.7006,983.25
2020-01-18,1397320.9257,1274773.4188,1020725.4948,924522.9921,633486.9744,152559.36,92015.0,11106.9837,122834.2809,38091.7006,983.25
2020-01-19,1397320.9257,1274773.4188,1020725.4948,924522.9921,633486.9744,152559.36,92015.0,11106.9837,122834.2809,38091.7006,983.25
2020-01-20,1397320.9257,1274773.4188,1020725.4948,924522.9921,633486.9744,152559.36,92015.0,11106.9837,122834.2809,38091.7006,983.25
2020-01-21,1387851.4274,1270196.1354,1023077.8519,938048.3402,631490.7518,151739.28,98629.9863,11106.9837,122547.8705,38091.7006,991.875
2020-01-22,1392805.3779,1264093.0909,1024266.334,935797.4209,631148.5422,153030.6,102660.2613,11106.9837,124461.2514,38091.7006,999.6375
2020-01-23,1399512.9392,1271874.4726,1024690.9963,934369.5249,626699.8177,154750.32,103136.1077,11106.9837,127154.3052,38091.7006,1009.125
2020-01-24,1395479.6344,1259058.0792,1011397.1218,922995.9366,621509.639,153293.76,101805.9007,11106.9837,128884.7016,38091.7006,1027.2375
2020-01-25,1395479.6344,1259058.0792,1011397.1218,922995.9366,621509.639,153293.76,101805.9007,11106.9837,128884.7016,38091.7006,1027.2375
2020-01-26,1395479.6344,1259058.0792,1011397.1218,922995.9366,621509.639,153293.76,101805.9007,11106.9837,128884.7016,38091.7006,1027.2375
2020-01-27,1354445.1417,1238002.5757,988242.1781,906485.8892,612754.7771,147002.4,100580.2357,11106.9837,122929.7511,38091.7006,1048.8
2020-01-28,1392761.5376,1262262.1776,1001147.2629,918836.198,621081.877,151757.64,102180.81,11106.9837,126621.2635,38091.7006,1078.9875
2020-01-29,1419143.1832,1278120.1396,1005375.6405,921191.2348,636595.3781,150270.48,104720.46,11106.9837,126303.0297,38091.7006,1089.3375
2020-01-30,1417086.7076,1314172.8024,1003561.1926,927477.9435,597254.9266,150435.72,115502.7075,11106.9837,125384.1295,38091.7006,1077.2625
2020-01-31,1354254.8148,1294777.3825,988702.2503,999961.7951,575534.4926,144695.16,117261.8973,11106.9837,121390.2949,38091.7006,1069.5
2020-02-01,1354254.8148,1294777.3825,988702.2503,999961.7951,575534.4926,144695.16,117261.8973,11106.9837,121390.2949,38091.7006,1069.5
2020-02-02,1354254.8148,1294777.3825,988702.2503,999961.7951,575534.4926,144695.16,117261.8973,11106.9837,121390.2949,38091.7006,1069.5
2020-02-03,1350535.6568,1326342.4776,1021745.5279,997711.6919,582033.5201,147081.96,140590.9892,11106.9837,121418.1404,38091.7006,1067.775
2020-02-04,1395121.798,1370001.1874,994014.7351,1020347.1328,598110.0618,151243.56,159888.0037,11106.9837,123952.0773,38091.7006,1094.5125
2020-02-05,1406498.046,1368327.8571,994643.9745,1015468.5904,598908.188,153465.12,132425.8972,11106.9837,126251.3167,38091.7006,1103.1375
2020-02-06,1422949.8508,1396698.4124,1014508.3385,1020625.9066,601017.5215,155597.94,134996.1888,11106.9837,127170.2169,38091.7006,1109.175
2020-02-07,1400284.8644,1398675.9847,1016615.4308,1035087.3,605236.1884,153973.08,134835.7709,11106.9837,125396.0633,38091.7006,1110.9
2020-02-08,1400284.8644,1398675.9847,1016615.4308,1035087.3,605236.1884,153973.08,134835.7709,11106.9837,125396.0633,38091.7006,1110.9
2020-02-09,1400284.8644,1398675.9847,1016615.4308,1035087.3,605236.1884,153973.08,134835.7709,11106.9837,125396.0633,38091.7006,1110.9
2020-02-10,1406935.594,1435261.0708,1036888.3162,1062282.6846,607317.0174,160937.64,139019.2541,11106.9837,124986.3372,38091.7006,4269.3554
2020-02-11,1398447.1628,1402859.3105,1037380.7176,1070690.703,590584.872,163948.68,139578.0131,11106.9837,127357.1792,38091.7006,4187.2524
2020-02-12,1431657.056,1404912.9432,1043602.1681,1075270.559,600760.9809,166794.48,138300.0771,11106.9837,129163.1562,38091.7006,4105.1494
2020-02-13,1421462.1876,1397306.8962,1040594.4112,1070227.7392,607545.0535,165717.36,145798.6351,11106.9837,128872.7679,38091.7006,4160.9795
2020-02-14,1421812.226,1409780.8133,1044534.0161,1062760.5826,610509.5221,177351.48,146975.1802,11106.9837,126406.4557,38091.7006,4269.3554
2020-02-15,1421812.226,1409780.8133,1044534.0161,1062760.5826,610509.5221,177351.48,146975.1802,11106.9837,126406.4557,38091.7006,4269.3554
2020-02-16,1421812.226,1409780.8133,1044534.0161,1062760.5826,610509.5221,177351.48,146975.1802,11106.9837,126406.4557,38091.7006,4269.3554
2020-02-17,1421812.226,1409780.8133,1044534.0161,1062760.5826,610509.5221,177351.48,146975.1802,11106.9837,126406.4557,38091.7006,4269.3554
2020-02-18,1395778.12,1424080.1817,1044373.7392,1073115.0398,620828.1535,181500.84,158039.6686,11106.9837,123613.9538,38091.7006,4381.0155
2020-02-19,1415992.8376,1424460.484,1048684.7574,1080358.1818,619944.5138,192596.4,168905.8164,11106.9837,126105.081,38091.7006,4420.4249
2020-02-20,1401466.244,1402707.1896,1043028.5807,1071835.667,611649.7024,188924.4,165590.0027,11106.9837,123528.5731,38091.7006,4269.3554
2020-02-21,1369744.014,1358363.9355,1020162.3289,1043395.7563,599107.7195,179970.84,165882.737,11106.9837,121635.1394,38091.7006,4220.0936
2020-02-22,1369744.014,1358363.9355,1020162.3289,1043395.7563,599107.7195,179970.84,165882.737,11106.9837,121635.1394,38091.7006,4220.0936
2020-02-23,1369744.014,1358363.9355,1020162.3289,1043395.7563,599107.7195,179970.84,165882.737,11106.9837,121635.1394,38091.7006,4220.0936
2020-02-24,1304680.6264,1299797.3735,976480.0684,1000245.547,572142.4563,167247.36,153508.7317,11106.9837,116482.1237,38091.7006,4167.5445
2020-02-25,1260488.2784,1278348.321,953574.1671,982050.5753,560883.1762,160374.6,147271.0989,11106.9837,112918.9531,38091.7006,4105.1463
2020-02-26,1280484.222,1294321.0197,956637.6319,985460.5768,562108.87,163801.8,143384.5456,11106.9837,114197.2206,38091.7006,4046.0322
2020-02-27,1196781.2896,1203124.516,904890.3861,938024.2196,540873.0125,154591.2,125010.4089,11106.9837,109431.6796,38091.7006,3888.3946
2020-02-28,1196081.2128,1232255.6761,920477.0309,937750.4239,548626.2383,165282.84,122983.3624,11106.9837,108900.3997,38091.7006,3871.974
2020-02-29,1196081.2128,1232255.6761,920477.0309,937750.4239,548626.2383,165282.84,122983.3624,11106.9837,108900.3997,38091.7006,3871.974
2020-03-01,1196081.2128,1232255.6761,920477.0309,937750.4239,548626.2383,165282.84,122983.3624,11106.9837,108900.3997,38091.7006,3871.974
2020-03-02,1307437.1788,1314248.8629,953814.5295,972696.7171,559942.5275,169175.16,136907.5703,11106.9837,113833.7133,38091.7006,3862.1217
2020-03-03,1265913.8736,1251270.7936,920732.9086,950315.1595,529870.273,162724.68,137255.5375,11106.9837,109551.5172,38091.7006,3658.5064
2020-03-04,1324632.8152,1297211.3176,951346.254,983588.8096,546602.4184,174120.12,137990.1347,11106.9837,114025.4534,38091.7006,3691.3476
2020-03-05,1281665.6016,1264657.4364,905174.9731,957802.2286,527817.9485,167253.48,133394.7594,11106.9837,109467.6309,38091.7006,3445.0388
2020-03-06,1264644.9844,1228909.0154,891516.4532,946382.457,516188.1098,162816.48,129517.4116,11106.9837,107634.116,38091.7006,3284.117
2020-03-07,1264644.9844,1228909.0154,891516.4532,946382.457,516188.1098,162816.48,129517.4116,11106.9837,107634.116,38091.7006,3284.117
2020-03-08,1264644.9844,1228909.0154,891516.4532,946382.457,516188.1098,162816.48,129517.4116,11106.9837,107634.116,38091.7006,3284.117
2020-03-09,1164621.5116,1145622.8006,835511.7927,896362.4636,483151.3867,150209.28,111938.6283,11106.9837,98953.8809,38091.7006,3267.6965
2020-03-10,1248499.4632,1223965.0848,878307.651,941767.7542,507921.8029,159780.96,118811.4391,11106.9837,105017.6623,38091.7006,3645.3699
2020-03-11,1205138.4564,1168517.0021,833877.2024,906443.1251,485260.7202,150839.64,116767.8227,11106.9837,98254.8284,38091.7006,3497.5847
2020-03-12,1086125.4004,1057696.8972,765176.5162,834633.9685,440309.1133,132381.72,103202.6284,11106.9837,87393.5494,38091.7006,2857.1818
2020-03-13,1216252.1756,1208068.4466,836539.3326,888591.6425,485374.7382,147394.08,100637.9819,11106.9837,93639.1288,38091.7006,2922.8642
2020-03-14,1216252.1756,1208068.4466,836539.3326,888591.6425,485374.7382,147394.08,100637.9819,11106.9837,93639.1288,38091.7006,2922.8642
2020-03-15,1216252.1756,1208068.4466,836539.3326,888591.6425,485374.7382,147394.08,100637.9819,11106.9837,93639.1288,38091.7006,2922.8642
