date,AAPL_port,AAPL_bm,AAPL_active,MSFT_port,MSFT_bm,MSFT_active,GOOGL_port,GOOGL_bm,GOOGL_active,AMZN_port,AMZN_bm,AMZN_active,META_port,META_bm,META_active,NVDA_port,NVDA_bm,NVDA_active,TSLA_port,TSLA_bm,TSLA_active,PLTR_port,PLTR_bm,PLTR_active,AVGO_port,AVGO_bm,AVGO_active,MU_port,MU_bm,MU_active,GEV_port,GEV_bm,GEV_active,VRT_port,VRT_bm,VRT_active,BE_port,BE_bm,BE_active
2024-06-28,0.008087987399640366,0.20897044789978605,-0.2008824605001457,0.17810428826765712,0.21134418680696102,-0.0332398985393039,0.14958544099113083,0.1889009892130264,-0.03931554822189556,0.06632018885225481,0.20379371996373097,-0.13747353111147614,0.0,0.09979004354186809,-0.09979004354186809,0.2614518094844975,0.024583347929559768,0.2368684615549377,0.06454107243248718,0.014842116632352987,0.04969895580013419,0.07958370517044872,0.0027388960305364516,0.07684480913991226,0.07841530033491112,0.024204619799343956,0.054210680535567164,0.014021774238043815,0.010785177168666426,0.0032365970693773883,0.042712051010561296,0.009393117914607452,0.033318933095953844,0.048162285331096864,0.00020949552297827034,0.047952789808118595,0.009014096487270268,0.0004438415765820727,0.008570254910688196
2024-07-31,0.0766779248725551,0.20245230086845611,-0.12577437599590102,0.17609466910016197,0.21232063080762897,-0.036225961707467,0.12630739896808582,0.1956114756844277,-0.06930407671634187,0.035189663255120414,0.1986325836865664,-0.16344292043144598,0.0,0.10203975162096164,-0.10203975162096164,0.28507950236471874,0.022025173502244047,0.2630543288624747,0.012852563912693958,0.015457695312869953,-0.002605131400175995,0.10357436301626145,0.003004030737141236,0.10057033227912021,0.06813413651015054,0.028009407841724357,0.04012472866842619,0.036505573971254555,0.009620597733115487,0.02688497623813907,0.022212598053002495,0.010302404552226113,0.011910193500776382,0.05050998173119695,0.00022860904896876994,0.05028137268222818,0.006861624244798172,0.0002953386036691918,0.0065662856411289805
2024-08-30,0.1087356586988174,0.1949736153735205,-0.0862379566747031,0.10375162754638499,0.19904744420728163,-0.09529581666089663,0.09291345350440591,0.19364586758422858,-0.10073241407982267,0.02973614677867127,0.2087850049904388,-0.17904885821176753,0.056668133201884546,0.11818779062185815,-0.0615196574199736,0.26812532939370054,0.02178453725985952,0.24634079213384102,0.07900535798131587,0.013098769685229598,0.06590658829608628,0.1033766707101039,0.0027593499672963918,0.1006173207428075,0.07679664972471827,0.027141494827856556,0.04965515489686171,0.0,0.010644495433347743,-0.010644495433347743,0.030460342611356897,0.009463265243188745,0.02099707736816815,0.03232540152898765,0.00021148857320145586,0.032113912955786195,0.01810522831965286,0.00025687623269223263,0.017848352086960628
2024-09-30,0.03493171879253425,0.20019896315417107,-0.1652672443616368,0.11284296212888913,0.21075935162092763,-0.0979163894920385,0.11573170596744779,0.19143073389567455,-0.07569902792822676,0.04620669262799539,0.19751113371390347,-0.15130444108590807,0.0681384499072833,0.11298539471000078,-0.04484694480271749,0.162155063007882,0.02292227889880125,0.13923278410908074,0.15555576338654606,0.013547691453319868,0.14200807193322618,0.09459687898186658,0.0027235037380189146,0.09187337524384767,0.1288065538714723,0.026744951297236075,0.10206160257423623,0.0,0.011237416444304505,-0.011237416444304505,0.041094390822652004,0.009340329631671045,0.03175406119098096,0.039939820505431226,0.00021001010564398545,0.03972981039978724,0.0,0.0003882413363267048,-0.0003882413363267048
2024-10-31,0.013426395472372817,0.20631599222841868,-0.19288959675604586,0.1029499510164571,0.20843368573734897,-0.10548373472089187,0.09691549170003706,0.1881545310607508,-0.09123903936071374,0.049247617598291014,0.20148836579695192,-0.1522407481986609,0.0,0.10958423277377062,-0.10958423277377062,0.22613178935819137,0.0250650357864614,0.20106675357172996,0.06484052850540552,0.011134566326608064,0.05370596217879745,0.20945767948738017,0.0025584812739919385,0.20689919821338823,0.07368033796440787,0.02741952117348852,0.046260816790919354,0.0,0.01053601369513219,-0.01053601369513219,0.049672070416246154,0.008774380634015649,0.040897689782230504,0.05649084845074017,0.00019907326225892302,0.05629177518848125,0.05718729003047099,0.0003361202508024103,0.05685116977966858
2024-11-29,0.0,0.20340669036771586,-0.20340669036771586,0.07136265506183068,0.21513297306960774,-0.14377031800777706,0.0760710899189876,0.17809662288155667,-0.10202553296256907,0.059286793600437225,0.20389505106764025,-0.14460825746720302,0.036528499419634146,0.11868401807119072,-0.08215551865155657,0.2773723898584786,0.02367611493577003,0.2536962749227086,0.1455696837036206,0.008913768353051422,0.1366559153505692,0.0975214194856906,0.002387654208693085,0.09513376527699752,0.06621797164071402,0.02709406963067764,0.039123902010036384,0.045904641350973746,0.010006204562559877,0.03589843678841387,0.04698936546323859,0.008188524599515428,0.038800840863723166,0.04965717782135634,0.00018763545822595912,0.049469542363130385,0.027518312675037928,0.0003306727937955974,0.027187639881242332
2024-12-31,0.0005553230705207454,0.19163400624946397,-0.19107868317894322,0.1084235367889122,0.22547039068354358,-0.11704685389463138,0.08153320097719827,0.18249951378619467,-0.1009663128089964,0.05620184954218913,0.20790976407570017,-0.15170791453351104,0.0,0.12052772502908998,-0.12052772502908998,0.17458403030450137,0.01962591431917638,0.154958115985325,0.08077462881849169,0.007846028478148406,0.07292860034034329,0.15806416689557906,0.0026423945754948555,0.1554217723200842,0.1766568879270378,0.023697749202813496,0.1529591387242243,0.010499154398753,0.008585728397427099,0.0019134260013259005,0.04102042247327287,0.009062163568027394,0.03195825890524548,0.046133243602554885,0.00020683363782511243,0.04592640996472977,0.06555355520098895,0.00029178799709501105,0.06526176720389394
2025-01-31,0.0,0.20147445721587934,-0.20147445721587934,0.1383595585710739,0.22710915669610815,-0.08874959812503425,0.11845702741824711,0.16615958309215403,-0.047702555673906924,0.05481508317738416,0.20626426414227542,-0.15144918096489127,0.04857299783191216,0.12189581178146953,-0.07332281394955738,0.12617603784198256,0.022127929806133925,0.10404810803584863,0.04002738930883169,0.00880586385856805,0.031221525450263642,0.2236891990041111,0.0024573506604636,0.2212318483436475,0.12044542216556253,0.025352201086801543,0.09509322107876099,0.026363665298926447,0.009424048172511246,0.016939617126415202,0.03791738609606746,0.008427550463371231,0.029489835632696228,0.0,0.00019349424757641025,-0.00019349424757641025,0.06517623328590089,0.00030828877668768854,0.0648679445092132
2025-02-28,0.00599763449349263,0.20535787562310073,-0.1993602411296081,0.1589547264583379,0.2221542803250806,-0.0631995538667427,0.0761575113189069,0.18005378098424962,-0.10389626966534272,0.07255670826413717,0.19696406722789137,-0.1244073589637542,0.06467015040406632,0.11819554736515929,-0.05352539696109297,0.1571071909181159,0.021916662971674977,0.13519052794644093,0.0,0.009231390167728384,-0.009231390167728384,0.1434793600843266,0.0023691180652858023,0.1411102420190408,0.1631906274611315,0.024622771906936698,0.1385678555541948,0.011418801609038243,0.010568951248102643,0.0008498503609356001,0.040098094942419685,0.008124954395036884,0.0319731405473828,0.0078039130013296334,0.00018746658047259722,0.0076164464208570365,0.09856528104469764,0.00025313313928048553,0.09831214790541716
2025-03-31,0.01509122836626336,0.2057688720225865,-0.19067764365632314,0.13590737124427169,0.22960691343281253,-0.09369954218854085,0.0637520239048026,0.17987195872120573,-0.11611993481640313,0.07702741714394488,0.19166001744399752,-0.11463260030005264,0.09979441270988886,0.11554478044315573,-0.01575036773326688,0.14447319582798304,0.022252171031014404,0.12222102479696864,0.0,0.008815243954765893,-0.008815243954765893,0.14299933618300964,0.0024227605452478364,0.1405765756377618,0.1559122919211989,0.02454207802964907,0.13137021389154985,0.06240046661897842,0.010899750880126593,0.05150071573885183,0.04394580301619913,0.008308922728955956,0.035636880287243176,0.0,0.00019284009073797101,-0.00019284009073797101,0.05869645306345976,0.00011369067574441048,0.05858276238771535
2025-04-30,0.013182121333532673,0.21800628923808266,-0.20482416790455,0.1717178574819905,0.2286443025988308,-0.05692644511684031,0.1432959533241587,0.18220522275235015,-0.03890926942819145,0.03889377578827582,0.184948167418199,-0.14605439162992317,0.0,0.10942811450103995,-0.10942811450103995,0.11990879606306468,0.022832883192526937,0.09707591287053774,0.0,0.009293169917750114,-0.009293169917750114,0.19091866175374386,0.002392300149934969,0.1885263616038089,0.15126072346001798,0.023586795990967694,0.1276739274690503,0.04773042598216122,0.010187369970270182,0.037543056011891035,0.06832842397736338,0.008204457980491853,0.06012396599687153,0.007535701439735838,0.0001894867331897938,0.007346214706546044,0.0472275593959555,8.14395563659296e-05,0.04714611983958957
2025-05-30,0.0,0.22587067072324027,-0.22587067072324027,0.20229687679033304,0.22350740287100432,-0.021210526080671283,0.15644648571502437,0.17751147755683772,-0.021064991841813346,0.049127205489459175,0.18000538172230282,-0.13087817623284365,0.00184436213836333,0.1116855078130414,-0.10984114567467806,0.1657943671272052,0.025016908432743325,0.14077745869446187,0.002674576118564014,0.011599524983962741,-0.008924948865398727,0.13467990421853565,0.0022697248481584045,0.13241017937037725,0.14712441860848824,0.023738458216108038,0.1233859603923802,0.04359114936539687,0.01075709880763604,0.03283405055776083,0.06013148164300327,0.007784082672276757,0.05234739897072651,0.012604785494810339,0.00018101169077416692,0.012423773804036172,0.023684387290816494,7.27496619144139e-05,0.02361163762890208
2025-06-30,0.0,0.23143380200264896,-0.23143380200264896,0.18637056007443545,0.22507741081258464,-0.038706850738149196,0.11319408631231825,0.17535607339181394,-0.06216198707949569,0.043610868524751864,0.17401089059148847,-0.13040002206673662,0.0029573763456797082,0.1120713158608047,-0.10911393951512499,0.1921138628163698,0.025852190746157588,0.16626167207021222,0.0006441363456635638,0.011590567866536417,-0.010946431520872853,0.12721126750572245,0.0021647263070151157,0.12504654119870734,0.1716187842625042,0.02444627331938526,0.14717251094311895,0.050300969511031066,0.010250839884367697,0.04005012962666337,0.07377089808014488,0.007423987339403717,0.06634691074074116,0.025034762195738407,0.0001719656073607049,0.0248627965883777,0.013172428025640424,0.00014995627043261703,0.013022471755207807
2025-07-31,0.0,0.24215748664527537,-0.24215748664527537,0.15454762436927,0.22328210719165598,-0.06873448282238598,0.05946834811286011,0.17128374832344956,-0.11181540021058944,0.035413218996096396,0.17003335761347163,-0.13462013861737523,0.0,0.10863249825571895,-0.10863249825571895,0.27963824923053004,0.02672631168301135,0.2529119375475187,0.0,0.013994183808365014,-0.013994183808365014,0.09247552484083588,0.002061397827723242,0.09041412701311263,0.18342750762021476,0.023331174864448155,0.1600963327557666,0.03778999500540442,0.011087946072679317,0.026702048932725105,0.08864843716932833,0.007069619528758659,0.08157881764056966,0.03196049021638444,0.00017656324245183324,0.031783926973932605,0.036630604439075516,0.00016360494299103834,0.03646699949608448
2025-08-29,0.0,0.23730744006840118,-0.23730744006840118,0.17191004000013813,0.2268851494871127,-0.054975109486974566,0.07896639835647759,0.17325129469317108,-0.09428489633669349,0.031046068722054933,0.17522431610954173,-0.1441782473874868,0.0,0.1008514908844112,-0.1008514908844112,0.17665691383080295,0.025355079143623893,0.15130183468717906,0.0,0.020547920791358858,-0.020547920791358858,0.25099560888715133,0.001946287980609998,0.24904932090654133,0.10967944694835093,0.02127134407576137,0.08840810287258956,0.02916942325314713,0.010334472631505335,0.018834950621641797,0.07448175595350161,0.006674847198954171,0.06780690875454744,0.017365970012793927,0.00018740956604288458,0.01717856044675104,0.05972837403558154,0.0001629473695055149,0.059565426666076025
2025-09-30,0.010682548520924394,0.2237805040433439,-0.2130979555224195,0.14656035952474641,0.23054855586469214,-0.08398819633994573,0.14300173207222364,0.17221641116903483,-0.02921467909681119,0.019753378665924907,0.1754481721487344,-0.15569479348280948,0.0,0.1026450836484351,-0.1026450836484351,0.1278618913161392,0.030923550047516773,0.09693834126862243,0.004929275115281236,0.0230095402655732,-0.018080265150291965,0.19391536859287523,0.002078058232324076,0.19183731036055116,0.16448418799805564,0.020374692014715687,0.14410949598333994,0.04657067810171905,0.010923996776247833,0.03564668132547121,0.047876161188411405,0.007126756836336577,0.04074940435207483,0.007843801518573352,0.0007244259704860088,0.007119375548087343,0.08652061738512545,0.00020025298255931225,0.08632036440256614
2025-10-31,0.010588072866684754,0.22211537280036145,-0.2115272999336767,0.15645865815938723,0.23946490260627995,-0.08300624444689272,0.13214578709711078,0.15948466098723027,-0.02733887389011949,0.029233972176872913,0.19375810713796102,-0.16452413496108811,0.0,0.0949146404113376,-0.0949146404113376,0.15633383899248185,0.032230341267274,0.12410349772520785,0.015945893886317238,0.01925889304077442,-0.0033129991544571837,0.19819250800441987,0.002217276056040816,0.19597523194837904,0.10236861879701328,0.018922938353833987,0.0834456804431793,0.05559308076909766,0.009338353869852725,0.04625472689924493,0.015619301004590995,0.007604208123061851,0.008015092881529143,0.024764344322171436,0.0005670983193834862,0.02419724600278795,0.10275592392385206,0.00012320702660860756,0.10263271689724346
2025-11-28,0.01817188636785653,0.21709869471752588,-0.19892680834966936,0.1563151016011793,0.22951349520534126,-0.07319839360416194,0.12653305191321854,0.15536827776284035,-0.02883522584962181,0.03814505801282956,0.20828901936477676,-0.1701439613519472,0.0,0.09849790010963153,-0.09849790010963153,0.12607394531484034,0.030363324999891562,0.09571062031494879,0.008743903938725957,0.02447720701782672,-0.015733303079100765,0.2846661752668018,0.0018757538750982044,0.28279042139170363,0.08044686093142449,0.01833896621801776,0.06210789471340673,0.04954949979092412,0.008995016843646609,0.04055448294727751,0.019879948503716525,0.006432948578967536,0.013446999924748989,0.01867587237764346,0.0005873463996464263,0.018088525977997035,0.0727986959808392,0.00016204890678961012,0.07263664707404958
2025-12-31,0.006485308864038452,0.22221458446196765,-0.2157292755979292,0.16222137276204082,0.2240862283924801,-0.06186485563043928,0.14026169315782913,0.1575264668011535,-0.017264773643324377,0.04681687513605964,0.1964363913465539,-0.14961951621049427,0.0,0.10341161282202406,-0.10341161282202406,0.2031216055657522,0.03520731046743517,0.16791429509831704,0.0,0.024978187472731502,-0.024978187472731502,0.0706678714839593,0.0017910225301981928,0.0688768489537611,0.15621335756820012,0.018777339497955733,0.1374360180702444,0.09531131013914002,0.008592281785226205,0.0867190283539138,0.034942040251872496,0.006142360143030012,0.028799680108842485,0.02306255308750289,0.0006741428694607258,0.022388410218042165,0.06089601198360484,0.00016207140978307728,0.06073394057382177
